DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR
14/07/2022;AF26887;2;l3
14/07/2022;AF26888;2;l1
14/07/2022;AF26889;4;l3
14/07/2022;AF26890;5;l2
14/07/2022;AF26891;2;l1
14/07/2022;AF26892;9;l2
15/07/2022;AF26893;1;l2
15/07/2022;AF26894;6;l4
15/07/2022;AF26895;2;l2
15/07/2022;AF26896;9;l4
15/07/2022;AF26897;3;l3
15/07/2022;AF26898;5;l2
15/07/2022;AF26899;2;l3
15/07/2022;AF26900;7;l3
15/07/2022;AF26901;2;l2
15/07/2022;AF26902;3;l2
15/07/2022;AF26903;2;l1
15/07/2022;AF26904;3;l2
15/07/2022;AF26905;4;l2
15/07/2022;AF26906;9;l1
15/07/2022;AF26907;7;l2
15/07/2022;AF26908;3;l4
15/07/2022;AF26909;1;l2
15/07/2022;AF26910;4;l2
15/07/2022;AF26911;2;l1
15/07/2022;AF26912;7;l3
15/07/2022;AF26913;9;l3
15/07/2022;AF26914;5;l3
15/07/2022;AF26915;1;l1
15/07/2022;AF26916;6;l1
15/07/2022;AF26917;9;l3
15/07/2022;AF26918;6;l1
15/07/2022;AF26919;6;l1
15/07/2022;AF26920;5;l1
15/07/2022;AF26921;9;l1
15/07/2022;AF26922;9;l4
15/07/2022;AF26923;4;l3
15/07/2022;AF26924;3;l4
15/07/2022;AF26925;7;l3
15/07/2022;AF26926;3;l3
15/07/2022;AF26927;9;l3
15/07/2022;AF26928;6;l1
15/07/2022;AF26929;3;l2
15/07/2022;AF26930;1;l1
15/07/2022;AF26931;3;l3
15/07/2022;AF26932;5;l2
15/07/2022;AF26933;4;l1
15/07/2022;AF26934;7;l2
15/07/2022;AF26935;2;l3
15/07/2022;AF26936;5;l4
15/07/2022;AF26937;4;l2
15/07/2022;AF26938;2;l3
15/07/2022;AF26939;1;l2
15/07/2022;AF26940;2;l4
15/07/2022;AF26941;6;l1
15/07/2022;AF26942;6;l2
15/07/2022;AF26943;4;l3
15/07/2022;AF26944;7;l1
15/07/2022;AF26945;2;l2
15/07/2022;AF26946;2;l1
15/07/2022;AF26947;4;l2
15/07/2022;AF26948;5;l3
15/07/2022;AF26949;5;l4
15/07/2022;AF26950;9;l2
15/07/2022;AF26951;9;l2
15/07/2022;AF26952;4;l4
15/07/2022;AF26953;6;l1
15/07/2022;AF26954;6;l1
15/07/2022;AF26955;6;l4
15/07/2022;AF26956;4;l3
15/07/2022;AF26957;7;l3
15/07/2022;AF26958;6;l1
15/07/2022;AF26959;7;l1
15/07/2022;AF26960;4;l2
15/07/2022;AF26961;6;l2
15/07/2022;AF26962;9;l4
15/07/2022;AF26963;2;l2
15/07/2022;AF26964;5;l2
15/07/2022;AF26965;2;l2
15/07/2022;AF26966;3;l3
15/07/2022;AF26967;9;l3
15/07/2022;AF26968;5;l1
15/07/2022;AF26969;9;l1
15/07/2022;AF26970;6;l3
15/07/2022;AF26971;2;l3
15/07/2022;AF26972;3;l4
15/07/2022;AF26973;7;l3
15/07/2022;AF26974;2;l3
15/07/2022;AF26975;9;l3
15/07/2022;AF26976;6;l2
15/07/2022;AF26977;9;l4
15/07/2022;AF26978;6;l1
15/07/2022;AF26979;2;l3
15/07/2022;AF26980;4;l1
15/07/2022;AF26981;4;l1
15/07/2022;AF26982;3;l3
15/07/2022;AF26983;9;l1
15/07/2022;AF26984;5;l3
15/07/2022;AF26985;3;l1
15/07/2022;AF26986;4;l4
15/07/2022;AF26987;4;l1
15/07/2022;AF26988;6;l1
15/07/2022;AF26989;1;l3
15/07/2022;AF26990;4;l4
15/07/2022;AF26991;7;l2
15/07/2022;AF26992;6;l2
15/07/2022;AF26993;9;l3
15/07/2022;AF26994;9;l2
15/07/2022;AF26995;1;l1
15/07/2022;AF26996;1;l3
15/07/2022;AF26997;6;l3
15/07/2022;AF26998;2;l1
15/07/2022;AF26999;2;l1
15/07/2022;AF27000;3;l2
15/07/2022;AF27001;1;l2
15/07/2022;AF27002;3;l1
15/07/2022;AF27003;5;l4
15/07/2022;AF27004;1;l3
15/07/2022;AF27005;3;l2
15/07/2022;AF27006;2;l1
15/07/2022;AF27007;6;l1
15/07/2022;AF27008;9;l3
15/07/2022;AF27009;4;l3
15/07/2022;AF27010;4;l4
15/07/2022;AF27011;5;l1
15/07/2022;AF27012;2;l3
15/07/2022;AF27013;9;l1
15/07/2022;AF27014;1;l3
15/07/2022;AF27015;9;l3
15/07/2022;AF27016;7;l4
15/07/2022;AF27017;2;l1
15/07/2022;AF27018;7;l1
15/07/2022;AF27019;4;l3
15/07/2022;AF27020;9;l1
15/07/2022;AF27021;7;l3
15/07/2022;AF27022;6;l3
15/07/2022;AF27023;3;l3
15/07/2022;AF27024;2;l1
15/07/2022;AF27025;9;l3
15/07/2022;AF27026;6;l1
15/07/2022;AF27027;9;l3
15/07/2022;AF27028;7;l1
15/07/2022;AF27029;3;l4
15/07/2022;AF27030;2;l2
15/07/2022;AF27031;6;l1
15/07/2022;AF27032;6;l2
16/07/2022;AF27033;4;l3
16/07/2022;AF27034;2;l4
16/07/2022;AF27035;5;l3
16/07/2022;AF27036;5;l3
16/07/2022;AF27037;3;l1
16/07/2022;AF27038;4;l2
16/07/2022;AF27039;4;l2
16/07/2022;AF27040;7;l1
16/07/2022;AF27041;3;l4
16/07/2022;AF27042;3;l4
16/07/2022;AF27043;5;l1
16/07/2022;AF27044;7;l2
16/07/2022;AF27045;1;l3
16/07/2022;AF27046;3;l3
16/07/2022;AF27047;3;l3
16/07/2022;AF27048;1;l2
16/07/2022;AF27049;5;l2
16/07/2022;AF27050;7;l2
16/07/2022;AF27051;9;l3
16/07/2022;AF27052;2;l3
16/07/2022;AF27053;2;l3
16/07/2022;AF27054;4;l1
16/07/2022;AF27055;7;l3
16/07/2022;AF27056;2;l1
16/07/2022;AF27057;2;l1
16/07/2022;AF27058;3;l1
16/07/2022;AF27059;5;l2
16/07/2022;AF27060;2;l4
16/07/2022;AF27061;1;l1
16/07/2022;AF27062;2;l3
16/07/2022;AF27063;7;l3
16/07/2022;AF27064;5;l3
16/07/2022;AF27065;3;l3
16/07/2022;AF27066;3;l2
16/07/2022;AF27067;1;l4
16/07/2022;AF27068;6;l2
16/07/2022;AF27069;3;l2
16/07/2022;AF27070;2;l3
16/07/2022;AF27071;9;l1
16/07/2022;AF27072;6;l2
16/07/2022;AF27073;7;l1
16/07/2022;AF27074;4;l3
16/07/2022;AF27075;1;l1
16/07/2022;AF27076;2;l2
16/07/2022;AF27077;9;l2
16/07/2022;AF27078;9;l4
16/07/2022;AF27079;4;l3
16/07/2022;AF27080;3;l4
16/07/2022;AF27081;4;l3
16/07/2022;AF27082;6;l2
16/07/2022;AF27083;3;l3
16/07/2022;AF27084;2;l1
16/07/2022;AF27085;5;l1
16/07/2022;AF27086;2;l2
16/07/2022;AF27087;3;l3
16/07/2022;AF27088;2;l1
16/07/2022;AF27089;5;l2
16/07/2022;AF27090;5;l3
16/07/2022;AF27091;4;l3
16/07/2022;AF27092;4;l1
16/07/2022;AF27093;6;l3
16/07/2022;AF27094;2;l2
16/07/2022;AF27095;3;l4
16/07/2022;AF27096;9;l1
16/07/2022;AF27097;3;l2
16/07/2022;AF27098;3;l3
16/07/2022;AF27099;5;l3
16/07/2022;AF27100;4;l3
16/07/2022;AF27101;1;l1
16/07/2022;AF27102;4;l1
16/07/2022;AF27103;6;l4
16/07/2022;AF27104;3;l2
16/07/2022;AF27105;5;l3
16/07/2022;AF27106;4;l1
16/07/2022;AF27107;9;l1
16/07/2022;AF27108;9;l3
16/07/2022;AF27109;3;l1
16/07/2022;AF27110;2;l2
16/07/2022;AF27111;2;l1
16/07/2022;AF27112;7;l2
16/07/2022;AF27113;1;l1
16/07/2022;AF27114;6;l2
16/07/2022;AF27115;2;l3
16/07/2022;AF27116;9;l1
16/07/2022;AF27117;3;l1
16/07/2022;AF27118;5;l1
16/07/2022;AF27119;6;l3
16/07/2022;AF27120;2;l2
16/07/2022;AF27121;2;l3
16/07/2022;AF27122;7;l2
16/07/2022;AF27123;6;l2
16/07/2022;AF27124;2;l4
16/07/2022;AF27125;4;l2
16/07/2022;AF27126;4;l1
16/07/2022;AF27127;7;l2
16/07/2022;AF27128;7;l1
16/07/2022;AF27129;2;l3
16/07/2022;AF27130;9;l4
16/07/2022;AF27131;4;l3
16/07/2022;AF27132;5;l4
16/07/2022;AF27133;6;l2
16/07/2022;AF27134;6;l3
16/07/2022;AF27135;2;l2
16/07/2022;AF27136;1;l1
16/07/2022;AF27137;9;l2
16/07/2022;AF27138;9;l4
16/07/2022;AF27139;3;l2
16/07/2022;AF27140;3;l1
16/07/2022;AF27141;6;l1
16/07/2022;AF27142;2;l3
16/07/2022;AF27143;2;l1
16/07/2022;AF27144;3;l2
16/07/2022;AF27145;5;l3
16/07/2022;AF27146;5;l1
16/07/2022;AF27147;4;l4
16/07/2022;AF27148;2;l3
16/07/2022;AF27149;9;l2
16/07/2022;AF27150;9;l2
16/07/2022;AF27151;3;l1
16/07/2022;AF27152;4;l3
17/07/2022;AF27153;2;l1
17/07/2022;AF27154;6;l2
17/07/2022;AF27155;4;l3
17/07/2022;AF27156;9;l1
17/07/2022;AF27157;3;l3
17/07/2022;AF27158;6;l1
17/07/2022;AF27159;5;l1
17/07/2022;AF27160;2;l1
17/07/2022;AF27161;3;l3
17/07/2022;AF27162;2;l4
17/07/2022;AF27163;3;l2
17/07/2022;AF27164;9;l1
17/07/2022;AF27165;2;l1
17/07/2022;AF27166;2;l4
17/07/2022;AF27167;4;l3
17/07/2022;AF27168;3;l1
17/07/2022;AF27169;4;l1
17/07/2022;AF27170;5;l2
17/07/2022;AF27171;3;l3
17/07/2022;AF27172;1;l4
17/07/2022;AF27173;1;l2
17/07/2022;AF27174;2;l1
17/07/2022;AF27175;9;l2
17/07/2022;AF27176;9;l4
17/07/2022;AF27177;4;l4
17/07/2022;AF27178;5;l2
17/07/2022;AF27179;3;l2
17/07/2022;AF27180;6;l3
17/07/2022;AF27181;3;l1
17/07/2022;AF27182;5;l3
17/07/2022;AF27183;2;l4
17/07/2022;AF27184;3;l3
17/07/2022;AF27185;3;l3
17/07/2022;AF27186;1;l2
17/07/2022;AF27187;1;l4
17/07/2022;AF27188;5;l1
17/07/2022;AF27189;6;l1
17/07/2022;AF27190;7;l1
17/07/2022;AF27191;5;l3
17/07/2022;AF27192;3;l3
17/07/2022;AF27193;7;l2
17/07/2022;AF27194;3;l1
17/07/2022;AF27195;2;l4
17/07/2022;AF27196;7;l3
17/07/2022;AF27197;9;l1
17/07/2022;AF27198;7;l1
17/07/2022;AF27199;7;l1
17/07/2022;AF27200;5;l2
17/07/2022;AF27201;9;l1
17/07/2022;AF27202;5;l3
17/07/2022;AF27203;6;l3
17/07/2022;AF27204;7;l1
17/07/2022;AF27205;1;l3
17/07/2022;AF27206;5;l4
17/07/2022;AF27207;7;l3
17/07/2022;AF27208;5;l1
17/07/2022;AF27209;7;l2
17/07/2022;AF27210;3;l1
17/07/2022;AF27211;3;l2
17/07/2022;AF27212;2;l2
17/07/2022;AF27213;1;l2
17/07/2022;AF27214;7;l1
17/07/2022;AF27215;2;l2
17/07/2022;AF27216;2;l1
17/07/2022;AF27217;2;l4
17/07/2022;AF27218;3;l3
17/07/2022;AF27219;9;l2
17/07/2022;AF27220;2;l2
17/07/2022;AF27221;2;l1
17/07/2022;AF27222;4;l1
17/07/2022;AF27223;6;l2
17/07/2022;AF27224;4;l3
17/07/2022;AF27225;7;l2
17/07/2022;AF27226;2;l2
17/07/2022;AF27227;6;l1
17/07/2022;AF27228;2;l1
17/07/2022;AF27229;1;l1
17/07/2022;AF27230;2;l2
17/07/2022;AF27231;5;l2
17/07/2022;AF27232;2;l1
17/07/2022;AF27233;6;l3
17/07/2022;AF27234;9;l1
17/07/2022;AF27235;2;l1
17/07/2022;AF27236;2;l3
17/07/2022;AF27237;2;l4
17/07/2022;AF27238;4;l2
17/07/2022;AF27239;7;l1
17/07/2022;AF27240;9;l4
17/07/2022;AF27241;2;l1
17/07/2022;AF27242;3;l1
17/07/2022;AF27243;5;l1
17/07/2022;AF27244;3;l2
17/07/2022;AF27245;7;l1
17/07/2022;AF27246;9;l2
17/07/2022;AF27247;1;l3
17/07/2022;AF27248;4;l1
17/07/2022;AF27249;4;l3
17/07/2022;AF27250;3;l2
17/07/2022;AF27251;5;l2
17/07/2022;AF27252;1;l3
17/07/2022;AF27253;5;l2
17/07/2022;AF27254;4;l2
17/07/2022;AF27255;9;l1
17/07/2022;AF27256;3;l3
17/07/2022;AF27257;3;l3
17/07/2022;AF27258;4;l3
17/07/2022;AF27259;1;l1
17/07/2022;AF27260;2;l2
17/07/2022;AF27261;2;l2
17/07/2022;AF27262;6;l2
17/07/2022;AF27263;9;l2
17/07/2022;AF27264;1;l3
17/07/2022;AF27265;6;l3
17/07/2022;AF27266;4;l2
17/07/2022;AF27267;1;l1
17/07/2022;AF27268;3;l1
17/07/2022;AF27269;2;l2
17/07/2022;AF27270;5;l1
17/07/2022;AF27271;3;l1
17/07/2022;AF27272;3;l1
17/07/2022;AF27273;3;l1
17/07/2022;AF27274;9;l1
17/07/2022;AF27275;5;l1
17/07/2022;AF27276;2;l3
17/07/2022;AF27277;2;l1
17/07/2022;AF27278;5;l2
17/07/2022;AF27279;4;l3
17/07/2022;AF27280;1;l3
17/07/2022;AF27281;5;l2
17/07/2022;AF27282;1;l2
17/07/2022;AF27283;4;l1
17/07/2022;AF27284;2;l1
17/07/2022;AF27285;7;l3
17/07/2022;AF27286;1;l3
17/07/2022;AF27287;6;l3
17/07/2022;AF27288;2;l2
17/07/2022;AF27289;5;l2
17/07/2022;AF27290;5;l2
17/07/2022;AF27291;2;l3
17/07/2022;AF27292;3;l3
18/07/2022;AF27293;7;l1
18/07/2022;AF27294;4;l1
18/07/2022;AF27295;4;l2
18/07/2022;AF27296;3;l1
18/07/2022;AF27297;4;l1
18/07/2022;AF27298;2;l2
18/07/2022;AF27299;4;l3
18/07/2022;AF27300;5;l1
18/07/2022;AF27301;1;l1
18/07/2022;AF27302;5;l1
18/07/2022;AF27303;3;l3
18/07/2022;AF27304;3;l3
18/07/2022;AF27305;4;l3
18/07/2022;AF27306;3;l1
18/07/2022;AF27307;9;l1
18/07/2022;AF27308;4;l3
18/07/2022;AF27309;1;l3
18/07/2022;AF27310;5;l2
18/07/2022;AF27311;5;l3
18/07/2022;AF27312;5;l1
18/07/2022;AF27313;2;l1
18/07/2022;AF27314;6;l2
18/07/2022;AF27315;4;l2
18/07/2022;AF27316;9;l2
18/07/2022;AF27317;7;l2
18/07/2022;AF27318;1;l3
18/07/2022;AF27319;6;l2
18/07/2022;AF27320;1;l4
18/07/2022;AF27321;6;l1
18/07/2022;AF27322;2;l2
18/07/2022;AF27323;9;l1
18/07/2022;AF27324;2;l1
18/07/2022;AF27325;7;l3
18/07/2022;AF27326;2;l1
18/07/2022;AF27327;7;l4
18/07/2022;AF27328;3;l3
18/07/2022;AF27329;7;l3
18/07/2022;AF27330;2;l1
18/07/2022;AF27331;7;l3
18/07/2022;AF27332;5;l2
18/07/2022;AF27333;6;l2
18/07/2022;AF27334;2;l3
18/07/2022;AF27335;3;l4
18/07/2022;AF27336;3;l1
18/07/2022;AF27337;3;l3
18/07/2022;AF27338;1;l4
18/07/2022;AF27339;2;l3
18/07/2022;AF27340;1;l1
18/07/2022;AF27341;7;l2
18/07/2022;AF27342;2;l3
18/07/2022;AF27343;3;l2
18/07/2022;AF27344;6;l3
18/07/2022;AF27345;6;l1
18/07/2022;AF27346;2;l2
18/07/2022;AF27347;1;l1
18/07/2022;AF27348;3;l4
18/07/2022;AF27349;9;l2
18/07/2022;AF27350;2;l1
18/07/2022;AF27351;1;l3
18/07/2022;AF27352;3;l1
18/07/2022;AF27353;6;l2
18/07/2022;AF27354;3;l2
18/07/2022;AF27355;6;l1
18/07/2022;AF27356;7;l3
18/07/2022;AF27357;4;l3
18/07/2022;AF27358;3;l1
18/07/2022;AF27359;2;l3
18/07/2022;AF27360;2;l4
18/07/2022;AF27361;2;l3
18/07/2022;AF27362;5;l3
18/07/2022;AF27363;6;l2
18/07/2022;AF27364;3;l3
18/07/2022;AF27365;1;l2
18/07/2022;AF27366;4;l1
18/07/2022;AF27367;2;l3
18/07/2022;AF27368;3;l1
18/07/2022;AF27369;1;l1
18/07/2022;AF27370;2;l2
18/07/2022;AF27371;5;l3
18/07/2022;AF27372;4;l3
18/07/2022;AF27373;1;l2
18/07/2022;AF27374;6;l2
18/07/2022;AF27375;5;l2
18/07/2022;AF27376;9;l2
18/07/2022;AF27377;3;l4
18/07/2022;AF27378;6;l4
18/07/2022;AF27379;3;l2
18/07/2022;AF27380;1;l3
18/07/2022;AF27381;7;l4
18/07/2022;AF27382;9;l3
18/07/2022;AF27383;7;l3
18/07/2022;AF27384;9;l3
18/07/2022;AF27385;3;l2
18/07/2022;AF27386;7;l1
18/07/2022;AF27387;5;l1
18/07/2022;AF27388;3;l2
18/07/2022;AF27389;2;l3
18/07/2022;AF27390;1;l3
18/07/2022;AF27391;1;l3
18/07/2022;AF27392;1;l2
18/07/2022;AF27393;2;l3
18/07/2022;AF27394;3;l4
18/07/2022;AF27395;5;l1
18/07/2022;AF27396;7;l1
18/07/2022;AF27397;2;l3
18/07/2022;AF27398;5;l1
18/07/2022;AF27399;4;l1
18/07/2022;AF27400;9;l1
18/07/2022;AF27401;1;l1
18/07/2022;AF27402;5;l1
18/07/2022;AF27403;5;l3
18/07/2022;AF27404;5;l3
18/07/2022;AF27405;3;l1
18/07/2022;AF27406;3;l2
18/07/2022;AF27407;1;l2
18/07/2022;AF27408;3;l2
18/07/2022;AF27409;4;l1
18/07/2022;AF27410;5;l3
18/07/2022;AF27411;2;l1
18/07/2022;AF27412;2;l4
18/07/2022;AF27413;2;l1
18/07/2022;AF27414;3;l1
18/07/2022;AF27415;3;l1
18/07/2022;AF27416;1;l2
18/07/2022;AF27417;1;l4
18/07/2022;AF27418;9;l2
18/07/2022;AF27419;7;l3
18/07/2022;AF27420;2;l2
18/07/2022;AF27421;7;l1
18/07/2022;AF27422;3;l3
19/07/2022;AF27423;2;l2
19/07/2022;AF27424;3;l3
19/07/2022;AF27425;3;l4
19/07/2022;AF27426;9;l2
19/07/2022;AF27427;6;l3
19/07/2022;AF27428;5;l3
19/07/2022;AF27429;5;l2
19/07/2022;AF27430;4;l1
19/07/2022;AF27431;5;l2
19/07/2022;AF27432;5;l1
19/07/2022;AF27433;4;l1
19/07/2022;AF27434;3;l3
19/07/2022;AF27435;4;l2
19/07/2022;AF27436;6;l3
19/07/2022;AF27437;3;l1
19/07/2022;AF27438;3;l3
19/07/2022;AF27439;2;l3
19/07/2022;AF27440;3;l3
19/07/2022;AF27441;6;l1
19/07/2022;AF27442;4;l2
19/07/2022;AF27443;9;l3
19/07/2022;AF27444;3;l2
19/07/2022;AF27445;2;l2
19/07/2022;AF27446;3;l3
19/07/2022;AF27447;3;l4
19/07/2022;AF27448;1;l2
19/07/2022;AF27449;3;l4
19/07/2022;AF27450;1;l2
19/07/2022;AF27451;2;l3
19/07/2022;AF27452;7;l1
19/07/2022;AF27453;1;l2
19/07/2022;AF27454;2;l3
19/07/2022;AF27455;3;l1
19/07/2022;AF27456;4;l3
19/07/2022;AF27457;1;l3
19/07/2022;AF27458;7;l4
19/07/2022;AF27459;2;l1
19/07/2022;AF27460;1;l1
19/07/2022;AF27461;6;l3
19/07/2022;AF27462;7;l3
19/07/2022;AF27463;2;l3
19/07/2022;AF27464;6;l3
19/07/2022;AF27465;4;l3
19/07/2022;AF27466;1;l1
19/07/2022;AF27467;9;l1
19/07/2022;AF27468;3;l2
19/07/2022;AF27469;3;l1
19/07/2022;AF27470;6;l1
19/07/2022;AF27471;7;l3
19/07/2022;AF27472;5;l3
19/07/2022;AF27473;6;l3
19/07/2022;AF27474;4;l3
19/07/2022;AF27475;2;l1
19/07/2022;AF27476;1;l1
19/07/2022;AF27477;3;l1
19/07/2022;AF27478;2;l2
19/07/2022;AF27479;2;l1
19/07/2022;AF27480;2;l1
19/07/2022;AF27481;6;l2
19/07/2022;AF27482;3;l1
19/07/2022;AF27483;4;l3
19/07/2022;AF27484;3;l1
19/07/2022;AF27485;7;l2
19/07/2022;AF27486;1;l2
19/07/2022;AF27487;2;l3
19/07/2022;AF27488;5;l3
19/07/2022;AF27489;3;l4
19/07/2022;AF27490;7;l4
19/07/2022;AF27491;3;l2
19/07/2022;AF27492;2;l2
19/07/2022;AF27493;1;l3
19/07/2022;AF27494;7;l1
19/07/2022;AF27495;4;l3
19/07/2022;AF27496;7;l1
19/07/2022;AF27497;4;l2
19/07/2022;AF27498;9;l1
19/07/2022;AF27499;3;l3
19/07/2022;AF27500;6;l1
19/07/2022;AF27501;7;l3
19/07/2022;AF27502;2;l1
19/07/2022;AF27503;3;l2
19/07/2022;AF27504;2;l1
19/07/2022;AF27505;6;l4
19/07/2022;AF27506;9;l1
19/07/2022;AF27507;9;l3
19/07/2022;AF27508;3;l2
19/07/2022;AF27509;2;l1
19/07/2022;AF27510;2;l2
19/07/2022;AF27511;6;l1
19/07/2022;AF27512;7;l2
19/07/2022;AF27513;7;l3
19/07/2022;AF27514;5;l1
19/07/2022;AF27515;5;l1
19/07/2022;AF27516;9;l2
19/07/2022;AF27517;3;l2
19/07/2022;AF27518;2;l3
19/07/2022;AF27519;5;l1
19/07/2022;AF27520;9;l1
19/07/2022;AF27521;1;l2
19/07/2022;AF27522;9;l2
19/07/2022;AF27523;9;l3
19/07/2022;AF27524;4;l4
19/07/2022;AF27525;2;l3
19/07/2022;AF27526;7;l1
19/07/2022;AF27527;2;l2
19/07/2022;AF27528;3;l2
19/07/2022;AF27529;5;l1
19/07/2022;AF27530;7;l2
19/07/2022;AF27531;6;l1
19/07/2022;AF27532;3;l3
19/07/2022;AF27533;3;l3
19/07/2022;AF27534;6;l3
19/07/2022;AF27535;3;l2
19/07/2022;AF27536;2;l1
19/07/2022;AF27537;9;l1
19/07/2022;AF27538;2;l2
19/07/2022;AF27539;2;l3
19/07/2022;AF27540;5;l3
19/07/2022;AF27541;3;l1
19/07/2022;AF27542;5;l1
19/07/2022;AF27543;2;l2
19/07/2022;AF27544;3;l3
19/07/2022;AF27545;4;l1
19/07/2022;AF27546;9;l1
19/07/2022;AF27547;3;l3
19/07/2022;AF27548;5;l1
19/07/2022;AF27549;4;l4
19/07/2022;AF27550;7;l1
19/07/2022;AF27551;4;l2
19/07/2022;AF27552;2;l1
19/07/2022;AF27553;6;l3
19/07/2022;AF27554;6;l1
19/07/2022;AF27555;5;l3
19/07/2022;AF27556;1;l1
19/07/2022;AF27557;3;l1
19/07/2022;AF27558;4;l1
19/07/2022;AF27559;4;l3
19/07/2022;AF27560;2;l1
19/07/2022;AF27561;4;l3
20/07/2022;AF27562;7;l1
20/07/2022;AF27563;2;l3
20/07/2022;AF27564;3;l3
20/07/2022;AF27565;4;l2
20/07/2022;AF27566;3;l2
20/07/2022;AF27567;2;l2
20/07/2022;AF27568;6;l3
20/07/2022;AF27569;7;l3
20/07/2022;AF27570;9;l1
20/07/2022;AF27571;5;l3
20/07/2022;AF27572;7;l4
20/07/2022;AF27573;3;l4
20/07/2022;AF27574;7;l1
20/07/2022;AF27575;4;l2
20/07/2022;AF27576;2;l2
20/07/2022;AF27577;6;l2
20/07/2022;AF27578;2;l2
20/07/2022;AF27579;7;l3
20/07/2022;AF27580;3;l2
20/07/2022;AF27581;3;l1
20/07/2022;AF27582;9;l1
20/07/2022;AF27583;3;l4
20/07/2022;AF27584;4;l4
20/07/2022;AF27585;3;l2
20/07/2022;AF27586;7;l3
20/07/2022;AF27587;5;l3
20/07/2022;AF27588;9;l3
20/07/2022;AF27589;7;l3
20/07/2022;AF27590;5;l2
20/07/2022;AF27591;5;l2
20/07/2022;AF27592;4;l3
20/07/2022;AF27593;6;l1
20/07/2022;AF27594;6;l3
20/07/2022;AF27595;9;l1
20/07/2022;AF27596;3;l1
20/07/2022;AF27597;3;l3
20/07/2022;AF27598;7;l3
20/07/2022;AF27599;5;l4
20/07/2022;AF27600;3;l3
20/07/2022;AF27601;3;l1
20/07/2022;AF27602;3;l1
20/07/2022;AF27603;9;l1
20/07/2022;AF27604;6;l1
20/07/2022;AF27605;6;l3
20/07/2022;AF27606;2;l3
20/07/2022;AF27607;6;l1
20/07/2022;AF27608;2;l1
20/07/2022;AF27609;5;l2
20/07/2022;AF27610;2;l2
20/07/2022;AF27611;9;l3
20/07/2022;AF27612;5;l1
20/07/2022;AF27613;6;l1
20/07/2022;AF27614;1;l1
20/07/2022;AF27615;2;l3
20/07/2022;AF27616;2;l3
20/07/2022;AF27617;4;l3
20/07/2022;AF27618;3;l3
20/07/2022;AF27619;5;l1
20/07/2022;AF27620;9;l3
20/07/2022;AF27621;3;l1
20/07/2022;AF27622;9;l2
20/07/2022;AF27623;3;l1
20/07/2022;AF27624;3;l2
20/07/2022;AF27625;6;l1
20/07/2022;AF27626;6;l1
20/07/2022;AF27627;6;l1
20/07/2022;AF27628;1;l3
20/07/2022;AF27629;7;l1
20/07/2022;AF27630;6;l1
20/07/2022;AF27631;1;l4
20/07/2022;AF27632;9;l3
20/07/2022;AF27633;3;l2
20/07/2022;AF27634;6;l3
20/07/2022;AF27635;4;l2
20/07/2022;AF27636;6;l1
20/07/2022;AF27637;2;l1
20/07/2022;AF27638;5;l1
20/07/2022;AF27639;5;l2
20/07/2022;AF27640;2;l2
20/07/2022;AF27641;4;l1
20/07/2022;AF27642;2;l2
20/07/2022;AF27643;3;l1
20/07/2022;AF27644;9;l1
20/07/2022;AF27645;6;l4
20/07/2022;AF27646;5;l1
20/07/2022;AF27647;1;l3
20/07/2022;AF27648;3;l2
20/07/2022;AF27649;5;l1
20/07/2022;AF27650;2;l3
20/07/2022;AF27651;2;l2
20/07/2022;AF27652;9;l2
20/07/2022;AF27653;7;l1
20/07/2022;AF27654;2;l1
20/07/2022;AF27655;3;l4
20/07/2022;AF27656;2;l1
20/07/2022;AF27657;3;l2
20/07/2022;AF27658;5;l1
20/07/2022;AF27659;4;l1
20/07/2022;AF27660;3;l3
20/07/2022;AF27661;9;l1
20/07/2022;AF27662;3;l3
20/07/2022;AF27663;6;l2
20/07/2022;AF27664;6;l2
20/07/2022;AF27665;1;l3
20/07/2022;AF27666;3;l1
20/07/2022;AF27667;5;l1
20/07/2022;AF27668;3;l3
20/07/2022;AF27669;2;l4
20/07/2022;AF27670;2;l3
20/07/2022;AF27671;2;l4
20/07/2022;AF27672;4;l1
20/07/2022;AF27673;2;l2
20/07/2022;AF27674;5;l2
20/07/2022;AF27675;3;l2
20/07/2022;AF27676;3;l2
20/07/2022;AF27677;3;l2
20/07/2022;AF27678;4;l1
20/07/2022;AF27679;1;l1
20/07/2022;AF27680;2;l1
20/07/2022;AF27681;6;l1
20/07/2022;AF27682;5;l3
20/07/2022;AF27683;7;l3
20/07/2022;AF27684;1;l2
20/07/2022;AF27685;9;l3
20/07/2022;AF27686;7;l3
20/07/2022;AF27687;2;l1
20/07/2022;AF27688;7;l3
20/07/2022;AF27689;4;l3
20/07/2022;AF27690;3;l4
21/07/2022;AF27691;5;l2
21/07/2022;AF27692;2;l2
21/07/2022;AF27693;2;l4
21/07/2022;AF27694;6;l1
21/07/2022;AF27695;3;l3
21/07/2022;AF27696;3;l4
21/07/2022;AF27697;9;l3
21/07/2022;AF27698;1;l2
21/07/2022;AF27699;9;l2
21/07/2022;AF27700;2;l3
21/07/2022;AF27701;3;l2
21/07/2022;AF27702;5;l2
21/07/2022;AF27703;2;l3
21/07/2022;AF27704;7;l3
21/07/2022;AF27705;4;l2
21/07/2022;AF27706;5;l1
21/07/2022;AF27707;2;l1
