DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR;CIDADE_LOJA
07/07/2022;125838;7;500004;Belo Horizonte
07/07/2022;125839;2;500003;São Paulo
07/07/2022;125840;5;500006;Porto Alegre
07/07/2022;125841;9;500007;Rio de Janeiro
07/07/2022;125842;1;500002;Belo Horizonte
07/07/2022;125843;7;500009;Belo Horizonte
07/07/2022;125844;4;500004;Porto Alegre
07/07/2022;125845;3;500006;São Paulo
07/07/2022;125846;1;500005;São Paulo
07/07/2022;125847;7;500002;Rio de Janeiro
07/07/2022;125848;3;500005;São Paulo
07/07/2022;125849;10;500007;Porto Alegre
07/07/2022;125850;2;500003;São Paulo
07/07/2022;125851;2;500007;São Paulo
07/07/2022;125852;3;500005;Porto Alegre
07/07/2022;125853;8;500004;Belo Horizonte
07/07/2022;125854;8;500001;São Paulo
07/07/2022;125855;1;500010;Rio de Janeiro
07/07/2022;125856;3;500001;São Paulo
07/07/2022;125857;10;500007;São Paulo
07/07/2022;125858;1;500001;Rio de Janeiro
07/07/2022;125859;10;500009;São Paulo
07/07/2022;125860;5;500002;São Paulo
07/07/2022;125861;7;500002;São Paulo
07/07/2022;125862;5;500006;Belo Horizonte
07/07/2022;125863;7;500007;São Paulo
07/07/2022;125864;10;500005;São Paulo
07/07/2022;125865;3;500006;São Paulo
07/07/2022;125866;5;500003;São Paulo
07/07/2022;125867;5;500010;Porto Alegre
07/07/2022;125868;3;500002;Rio de Janeiro
07/07/2022;125869;1;500005;Rio de Janeiro
07/07/2022;125870;10;500006;São Paulo
07/07/2022;125871;3;500007;Rio de Janeiro
07/07/2022;125872;7;500010;São Paulo
07/07/2022;125873;9;500009;São Paulo
07/07/2022;125874;10;500005;Belo Horizonte
07/07/2022;125875;6;500007;São Paulo
07/07/2022;125876;1;500005;Belo Horizonte
07/07/2022;125877;4;500002;Porto Alegre
07/07/2022;125878;1;500002;Rio de Janeiro
07/07/2022;125879;4;500003;Porto Alegre
07/07/2022;125880;2;500006;Belo Horizonte
07/07/2022;125881;3;500007;São Paulo
07/07/2022;125882;10;500005;Rio de Janeiro
07/07/2022;125883;7;500007;São Paulo
07/07/2022;125884;1;500009;São Paulo
07/07/2022;125885;1;500008;Porto Alegre
07/07/2022;125886;4;500003;São Paulo
07/07/2022;125887;7;500001;Porto Alegre
07/07/2022;125888;6;500002;Porto Alegre
07/07/2022;125889;4;500005;São Paulo
07/07/2022;125890;1;500005;São Paulo
07/07/2022;125891;9;500010;Belo Horizonte
07/07/2022;125892;1;500007;Porto Alegre
07/07/2022;125893;4;500006;Belo Horizonte
07/07/2022;125894;10;500009;Rio de Janeiro
07/07/2022;125895;7;500001;Rio de Janeiro
07/07/2022;125896;6;500005;Belo Horizonte
07/07/2022;125897;3;500010;Rio de Janeiro
07/07/2022;125898;5;500007;São Paulo
07/07/2022;125899;7;500002;Porto Alegre
07/07/2022;125900;2;500009;São Paulo
07/07/2022;125901;3;500006;Belo Horizonte
07/07/2022;125902;3;500004;Porto Alegre
07/07/2022;125903;3;500001;Belo Horizonte
07/07/2022;125904;6;500005;São Paulo
07/07/2022;125905;3;500009;Belo Horizonte
07/07/2022;125906;6;500010;Belo Horizonte
07/07/2022;125907;8;500003;Belo Horizonte
07/07/2022;125908;8;500007;Porto Alegre
07/07/2022;125909;10;500010;Belo Horizonte
07/07/2022;125910;6;500002;Belo Horizonte
07/07/2022;125911;5;500009;Porto Alegre
07/07/2022;125912;4;500006;Porto Alegre
07/07/2022;125913;4;500004;Porto Alegre
07/07/2022;125914;2;500006;São Paulo
07/07/2022;125915;7;500008;Belo Horizonte
07/07/2022;125916;4;500010;Rio de Janeiro
08/07/2022;125917;9;500008;Porto Alegre
08/07/2022;125918;8;500003;São Paulo
08/07/2022;125919;3;500006;São Paulo
08/07/2022;125920;1;500009;Rio de Janeiro
08/07/2022;125921;8;500007;São Paulo
08/07/2022;125922;6;500008;Rio de Janeiro
08/07/2022;125923;9;500008;Porto Alegre
08/07/2022;125924;6;500008;Rio de Janeiro
08/07/2022;125925;2;500005;São Paulo
08/07/2022;125926;4;500009;Rio de Janeiro
08/07/2022;125927;10;500002;São Paulo
08/07/2022;125928;8;500009;Belo Horizonte
08/07/2022;125929;8;500010;Porto Alegre
08/07/2022;125930;1;500004;Rio de Janeiro
08/07/2022;125931;1;500010;São Paulo
08/07/2022;125932;1;500004;São Paulo
08/07/2022;125933;5;500001;Belo Horizonte
08/07/2022;125934;8;500007;São Paulo
08/07/2022;125935;2;500008;São Paulo
08/07/2022;125936;3;500003;Porto Alegre
08/07/2022;125937;2;500009;Porto Alegre
08/07/2022;125938;6;500008;São Paulo
08/07/2022;125939;8;500007;São Paulo
08/07/2022;125940;5;500002;São Paulo
08/07/2022;125941;7;500010;Porto Alegre
08/07/2022;125942;4;500001;Belo Horizonte
08/07/2022;125943;8;500004;Porto Alegre
08/07/2022;125944;1;500007;Rio de Janeiro
08/07/2022;125945;1;500002;São Paulo
08/07/2022;125946;7;500010;São Paulo
08/07/2022;125947;7;500004;Porto Alegre
08/07/2022;125948;4;500005;São Paulo
08/07/2022;125949;7;500005;São Paulo
08/07/2022;125950;4;500005;Porto Alegre
08/07/2022;125951;3;500009;São Paulo
08/07/2022;125952;9;500003;São Paulo
08/07/2022;125953;9;500001;Rio de Janeiro
08/07/2022;125954;1;500001;Porto Alegre
08/07/2022;125955;1;500007;São Paulo
08/07/2022;125956;4;500006;São Paulo
08/07/2022;125957;10;500006;Porto Alegre
08/07/2022;125958;6;500008;Belo Horizonte
08/07/2022;125959;9;500010;São Paulo
08/07/2022;125960;10;500008;Belo Horizonte
08/07/2022;125961;5;500009;Belo Horizonte
08/07/2022;125962;8;500003;Porto Alegre
08/07/2022;125963;2;500005;Porto Alegre
08/07/2022;125964;9;500001;Rio de Janeiro
08/07/2022;125965;2;500004;Rio de Janeiro
08/07/2022;125966;5;500007;Belo Horizonte
08/07/2022;125967;1;500003;Rio de Janeiro
08/07/2022;125968;2;500009;Belo Horizonte
08/07/2022;125969;1;500001;São Paulo
08/07/2022;125970;6;500009;São Paulo
08/07/2022;125971;4;500005;Belo Horizonte
08/07/2022;125972;9;500009;Porto Alegre
08/07/2022;125973;6;500003;São Paulo
08/07/2022;125974;4;500004;São Paulo
08/07/2022;125975;6;500010;Rio de Janeiro
08/07/2022;125976;9;500008;São Paulo
08/07/2022;125977;3;500009;Belo Horizonte
08/07/2022;125978;1;500002;Belo Horizonte
08/07/2022;125979;4;500010;Rio de Janeiro
08/07/2022;125980;9;500001;Porto Alegre
08/07/2022;125981;5;500002;São Paulo
08/07/2022;125982;7;500010;São Paulo
08/07/2022;125983;9;500005;Rio de Janeiro
08/07/2022;125984;8;500006;Porto Alegre
08/07/2022;125985;6;500002;Belo Horizonte
08/07/2022;125986;1;500010;São Paulo
08/07/2022;125987;3;500005;Belo Horizonte
08/07/2022;125988;1;500004;Porto Alegre
08/07/2022;125989;3;500002;São Paulo
08/07/2022;125990;5;500004;São Paulo
08/07/2022;125991;7;500008;São Paulo
08/07/2022;125992;10;500001;Belo Horizonte
08/07/2022;125993;7;500004;Rio de Janeiro
08/07/2022;125994;9;500005;São Paulo
08/07/2022;125995;2;500010;São Paulo
08/07/2022;125996;5;500005;Belo Horizonte
08/07/2022;125997;1;500005;Porto Alegre
08/07/2022;125998;2;500009;São Paulo
08/07/2022;125999;8;500005;Belo Horizonte
08/07/2022;126000;3;500005;Porto Alegre
08/07/2022;126001;6;500001;Porto Alegre
08/07/2022;126002;10;500006;Rio de Janeiro
08/07/2022;126003;7;500004;Belo Horizonte
08/07/2022;126004;2;500010;Rio de Janeiro
08/07/2022;126005;10;500008;Porto Alegre
08/07/2022;126006;9;500009;Porto Alegre
08/07/2022;126007;6;500008;Porto Alegre
08/07/2022;126008;3;500009;Belo Horizonte
08/07/2022;126009;9;500005;Belo Horizonte
08/07/2022;126010;1;500007;Porto Alegre
08/07/2022;126011;6;500010;Rio de Janeiro
08/07/2022;126012;5;500004;Belo Horizonte
08/07/2022;126013;3;500001;Porto Alegre
08/07/2022;126014;7;500006;Porto Alegre
08/07/2022;126015;7;500009;São Paulo
08/07/2022;126016;3;500004;Rio de Janeiro
08/07/2022;126017;2;500007;São Paulo
08/07/2022;126018;10;500007;Belo Horizonte
08/07/2022;126019;6;500008;Belo Horizonte
08/07/2022;126020;5;500006;São Paulo
08/07/2022;126021;5;500006;Rio de Janeiro
08/07/2022;126022;1;500005;Rio de Janeiro
08/07/2022;126023;5;500008;Rio de Janeiro
08/07/2022;126024;2;500006;São Paulo
08/07/2022;126025;8;500005;Belo Horizonte
08/07/2022;126026;3;500004;Rio de Janeiro
08/07/2022;126027;5;500003;São Paulo
08/07/2022;126028;6;500002;Porto Alegre
08/07/2022;126029;1;500006;São Paulo
08/07/2022;126030;6;500002;Porto Alegre
08/07/2022;126031;4;500007;São Paulo
08/07/2022;126032;9;500004;Rio de Janeiro
08/07/2022;126033;9;500005;São Paulo
08/07/2022;126034;3;500003;Rio de Janeiro
08/07/2022;126035;1;500008;Rio de Janeiro
08/07/2022;126036;8;500001;Porto Alegre
08/07/2022;126037;1;500004;Belo Horizonte
08/07/2022;126038;6;500005;Porto Alegre
08/07/2022;126039;10;500004;Porto Alegre
08/07/2022;126040;8;500004;Belo Horizonte
08/07/2022;126041;4;500003;Porto Alegre
08/07/2022;126042;2;500009;Belo Horizonte
08/07/2022;126043;4;500004;Rio de Janeiro
08/07/2022;126044;4;500009;Porto Alegre
08/07/2022;126045;5;500003;Porto Alegre
08/07/2022;126046;2;500006;Porto Alegre
08/07/2022;126047;10;500005;Rio de Janeiro
08/07/2022;126048;2;500004;São Paulo
08/07/2022;126049;4;500010;Belo Horizonte
09/07/2022;126050;9;500003;Porto Alegre
09/07/2022;126051;5;500003;São Paulo
09/07/2022;126052;6;500006;Belo Horizonte
09/07/2022;126053;10;500003;Rio de Janeiro
09/07/2022;126054;3;500008;Porto Alegre
09/07/2022;126055;5;500007;Belo Horizonte
09/07/2022;126056;9;500008;Porto Alegre
09/07/2022;126057;7;500010;Belo Horizonte
09/07/2022;126058;4;500007;São Paulo
09/07/2022;126059;8;500002;Porto Alegre
09/07/2022;126060;1;500005;Belo Horizonte
09/07/2022;126061;6;500001;Rio de Janeiro
09/07/2022;126062;3;500002;São Paulo
09/07/2022;126063;4;500004;Rio de Janeiro
09/07/2022;126064;8;500003;Rio de Janeiro
09/07/2022;126065;1;500008;São Paulo
09/07/2022;126066;2;500004;São Paulo
09/07/2022;126067;3;500002;São Paulo
09/07/2022;126068;6;500008;São Paulo
09/07/2022;126069;3;500009;São Paulo
09/07/2022;126070;6;500001;Porto Alegre
09/07/2022;126071;6;500009;São Paulo
09/07/2022;126072;8;500006;São Paulo
09/07/2022;126073;6;500006;Belo Horizonte
09/07/2022;126074;8;500003;Belo Horizonte
09/07/2022;126075;5;500002;São Paulo
09/07/2022;126076;4;500008;Porto Alegre
09/07/2022;126077;4;500009;Porto Alegre
09/07/2022;126078;1;500007;Rio de Janeiro
09/07/2022;126079;10;500009;Rio de Janeiro
09/07/2022;126080;7;500001;São Paulo
09/07/2022;126081;8;500009;Rio de Janeiro
09/07/2022;126082;9;500001;Belo Horizonte
09/07/2022;126083;7;500010;Porto Alegre
09/07/2022;126084;7;500002;Rio de Janeiro
09/07/2022;126085;4;500004;Rio de Janeiro
09/07/2022;126086;9;500005;Belo Horizonte
09/07/2022;126087;7;500004;São Paulo
09/07/2022;126088;8;500010;Porto Alegre
09/07/2022;126089;8;500007;São Paulo
09/07/2022;126090;3;500006;São Paulo
09/07/2022;126091;5;500005;São Paulo
09/07/2022;126092;1;500008;Rio de Janeiro
09/07/2022;126093;4;500003;Rio de Janeiro
09/07/2022;126094;8;500010;Belo Horizonte
09/07/2022;126095;7;500005;Belo Horizonte
09/07/2022;126096;5;500007;Belo Horizonte
09/07/2022;126097;5;500002;Porto Alegre
09/07/2022;126098;9;500003;Rio de Janeiro
09/07/2022;126099;8;500006;Rio de Janeiro
09/07/2022;126100;4;500010;Porto Alegre
09/07/2022;126101;5;500003;Belo Horizonte
09/07/2022;126102;6;500010;Porto Alegre
09/07/2022;126103;9;500010;Porto Alegre
09/07/2022;126104;1;500010;Belo Horizonte
09/07/2022;126105;9;500007;Belo Horizonte
09/07/2022;126106;3;500004;São Paulo
09/07/2022;126107;5;500005;Belo Horizonte
09/07/2022;126108;6;500004;Belo Horizonte
09/07/2022;126109;1;500001;Belo Horizonte
09/07/2022;126110;2;500010;São Paulo
09/07/2022;126111;6;500008;Belo Horizonte
09/07/2022;126112;8;500005;Porto Alegre
09/07/2022;126113;9;500001;São Paulo
09/07/2022;126114;9;500003;Porto Alegre
09/07/2022;126115;10;500006;São Paulo
09/07/2022;126116;2;500005;Porto Alegre
09/07/2022;126117;3;500005;Porto Alegre
09/07/2022;126118;6;500003;Porto Alegre
09/07/2022;126119;10;500010;Rio de Janeiro
09/07/2022;126120;9;500010;Belo Horizonte
09/07/2022;126121;6;500006;Belo Horizonte
09/07/2022;126122;8;500006;Porto Alegre
09/07/2022;126123;5;500003;São Paulo
09/07/2022;126124;5;500008;Belo Horizonte
09/07/2022;126125;5;500008;Belo Horizonte
09/07/2022;126126;8;500004;Belo Horizonte
09/07/2022;126127;10;500007;São Paulo
09/07/2022;126128;1;500007;Porto Alegre
09/07/2022;126129;2;500003;Rio de Janeiro
09/07/2022;126130;10;500009;Rio de Janeiro
09/07/2022;126131;6;500003;Porto Alegre
09/07/2022;126132;10;500008;Belo Horizonte
09/07/2022;126133;10;500002;Porto Alegre
09/07/2022;126134;4;500001;São Paulo
09/07/2022;126135;3;500006;São Paulo
09/07/2022;126136;5;500006;Porto Alegre
09/07/2022;126137;1;500009;São Paulo
09/07/2022;126138;1;500009;São Paulo
09/07/2022;126139;5;500003;Belo Horizonte
09/07/2022;126140;6;500003;São Paulo
09/07/2022;126141;7;500003;Rio de Janeiro
09/07/2022;126142;3;500006;Belo Horizonte
09/07/2022;126143;3;500009;Porto Alegre
09/07/2022;126144;10;500001;Porto Alegre
09/07/2022;126145;6;500009;Belo Horizonte
09/07/2022;126146;10;500009;Belo Horizonte
09/07/2022;126147;2;500009;São Paulo
09/07/2022;126148;8;500010;São Paulo
09/07/2022;126149;3;500005;Rio de Janeiro
09/07/2022;126150;9;500007;Rio de Janeiro
09/07/2022;126151;1;500001;Rio de Janeiro
09/07/2022;126152;1;500004;São Paulo
09/07/2022;126153;10;500001;Porto Alegre
09/07/2022;126154;8;500006;Rio de Janeiro
09/07/2022;126155;8;500008;Rio de Janeiro
09/07/2022;126156;8;500001;Belo Horizonte
09/07/2022;126157;6;500006;Porto Alegre
09/07/2022;126158;9;500009;Rio de Janeiro
09/07/2022;126159;8;500003;Rio de Janeiro
09/07/2022;126160;2;500002;Porto Alegre
09/07/2022;126161;10;500010;São Paulo
09/07/2022;126162;9;500010;Porto Alegre
09/07/2022;126163;5;500002;São Paulo
09/07/2022;126164;4;500006;Porto Alegre
09/07/2022;126165;2;500002;Belo Horizonte
09/07/2022;126166;7;500009;Porto Alegre
09/07/2022;126167;9;500001;Porto Alegre
09/07/2022;126168;10;500001;Porto Alegre
09/07/2022;126169;5;500009;São Paulo
09/07/2022;126170;3;500009;Porto Alegre
09/07/2022;126171;5;500002;São Paulo
09/07/2022;126172;1;500006;São Paulo
09/07/2022;126173;4;500004;São Paulo
09/07/2022;126174;3;500002;Porto Alegre
09/07/2022;126175;7;500008;São Paulo
09/07/2022;126176;10;500001;Rio de Janeiro
09/07/2022;126177;3;500002;Porto Alegre
09/07/2022;126178;5;500008;São Paulo
09/07/2022;126179;8;500007;Rio de Janeiro
09/07/2022;126180;6;500004;Porto Alegre
09/07/2022;126181;4;500005;São Paulo
09/07/2022;126182;5;500001;São Paulo
09/07/2022;126183;9;500007;São Paulo
09/07/2022;126184;3;500004;Rio de Janeiro
09/07/2022;126185;2;500008;São Paulo
09/07/2022;126186;9;500010;São Paulo
09/07/2022;126187;6;500007;São Paulo
09/07/2022;126188;1;500005;São Paulo
09/07/2022;126189;4;500009;São Paulo
09/07/2022;126190;1;500003;Porto Alegre
09/07/2022;126191;5;500005;São Paulo
09/07/2022;126192;8;500001;Belo Horizonte
09/07/2022;126193;4;500003;São Paulo
09/07/2022;126194;7;500008;Rio de Janeiro
09/07/2022;126195;5;500007;São Paulo
10/07/2022;126196;9;500008;Belo Horizonte
10/07/2022;126197;1;500006;Porto Alegre
10/07/2022;126198;5;500002;Belo Horizonte
10/07/2022;126199;7;500003;Belo Horizonte
10/07/2022;126200;10;500006;Belo Horizonte
10/07/2022;126201;3;500007;Belo Horizonte
10/07/2022;126202;9;500005;Porto Alegre
10/07/2022;126203;6;500008;Belo Horizonte
10/07/2022;126204;2;500003;São Paulo
10/07/2022;126205;5;500002;Rio de Janeiro
10/07/2022;126206;5;500007;Rio de Janeiro
10/07/2022;126207;7;500002;São Paulo
10/07/2022;126208;7;500004;Porto Alegre
10/07/2022;126209;10;500006;Rio de Janeiro
10/07/2022;126210;3;500006;Rio de Janeiro
10/07/2022;126211;6;500003;Porto Alegre
10/07/2022;126212;7;500003;Rio de Janeiro
10/07/2022;126213;9;500001;Porto Alegre
10/07/2022;126214;3;500001;Rio de Janeiro
10/07/2022;126215;8;500009;São Paulo
10/07/2022;126216;10;500007;Porto Alegre
10/07/2022;126217;7;500008;Rio de Janeiro
10/07/2022;126218;5;500001;São Paulo
10/07/2022;126219;1;500004;São Paulo
10/07/2022;126220;2;500002;São Paulo
10/07/2022;126221;3;500007;São Paulo
10/07/2022;126222;7;500005;São Paulo
10/07/2022;126223;4;500006;Belo Horizonte
10/07/2022;126224;9;500003;Belo Horizonte
10/07/2022;126225;8;500009;São Paulo
10/07/2022;126226;9;500008;Belo Horizonte
10/07/2022;126227;2;500002;Belo Horizonte
10/07/2022;126228;9;500005;Porto Alegre
10/07/2022;126229;8;500004;Porto Alegre
10/07/2022;126230;2;500008;Rio de Janeiro
10/07/2022;126231;3;500002;Rio de Janeiro
10/07/2022;126232;3;500010;Porto Alegre
10/07/2022;126233;7;500009;Rio de Janeiro
10/07/2022;126234;8;500001;Rio de Janeiro
10/07/2022;126235;1;500005;Rio de Janeiro
10/07/2022;126236;2;500007;São Paulo
10/07/2022;126237;4;500003;Rio de Janeiro
10/07/2022;126238;9;500010;Porto Alegre
10/07/2022;126239;10;500010;Rio de Janeiro
10/07/2022;126240;4;500009;Rio de Janeiro
10/07/2022;126241;2;500001;São Paulo
10/07/2022;126242;6;500001;Belo Horizonte
10/07/2022;126243;4;500004;Porto Alegre
10/07/2022;126244;5;500009;Rio de Janeiro
10/07/2022;126245;1;500007;Rio de Janeiro
10/07/2022;126246;8;500004;Porto Alegre
10/07/2022;126247;2;500009;Rio de Janeiro
10/07/2022;126248;7;500001;Belo Horizonte
10/07/2022;126249;3;500008;Porto Alegre
10/07/2022;126250;1;500004;Belo Horizonte
10/07/2022;126251;2;500006;Rio de Janeiro
10/07/2022;126252;7;500006;São Paulo
10/07/2022;126253;8;500010;São Paulo
10/07/2022;126254;3;500009;São Paulo
10/07/2022;126255;8;500002;São Paulo
10/07/2022;126256;8;500010;Rio de Janeiro
10/07/2022;126257;3;500001;São Paulo
10/07/2022;126258;10;500001;Belo Horizonte
10/07/2022;126259;1;500005;Belo Horizonte
10/07/2022;126260;3;500010;Rio de Janeiro
10/07/2022;126261;4;500010;Porto Alegre
10/07/2022;126262;5;500004;Belo Horizonte
10/07/2022;126263;4;500005;São Paulo
10/07/2022;126264;2;500009;Rio de Janeiro
10/07/2022;126265;1;500005;São Paulo
10/07/2022;126266;7;500004;Belo Horizonte
10/07/2022;126267;10;500010;Porto Alegre
10/07/2022;126268;6;500005;São Paulo
10/07/2022;126269;3;500005;São Paulo
10/07/2022;126270;5;500002;Belo Horizonte
10/07/2022;126271;1;500007;Porto Alegre
10/07/2022;126272;10;500003;Rio de Janeiro
10/07/2022;126273;5;500004;Belo Horizonte
10/07/2022;126274;2;500004;Rio de Janeiro
10/07/2022;126275;1;500010;São Paulo
10/07/2022;126276;5;500006;Rio de Janeiro
10/07/2022;126277;2;500010;Belo Horizonte
10/07/2022;126278;10;500002;Belo Horizonte
10/07/2022;126279;6;500004;Porto Alegre
10/07/2022;126280;3;500009;São Paulo
10/07/2022;126281;1;500009;Porto Alegre
10/07/2022;126282;4;500003;Porto Alegre
10/07/2022;126283;2;500005;Rio de Janeiro
10/07/2022;126284;3;500008;São Paulo
10/07/2022;126285;3;500007;São Paulo
10/07/2022;126286;8;500001;Rio de Janeiro
10/07/2022;126287;7;500002;Belo Horizonte
10/07/2022;126288;7;500005;Porto Alegre
10/07/2022;126289;5;500008;Rio de Janeiro
10/07/2022;126290;7;500004;Rio de Janeiro
10/07/2022;126291;7;500010;Belo Horizonte
10/07/2022;126292;1;500001;Rio de Janeiro
10/07/2022;126293;5;500007;São Paulo
10/07/2022;126294;10;500002;Porto Alegre
10/07/2022;126295;6;500010;Belo Horizonte
10/07/2022;126296;7;500001;Porto Alegre
10/07/2022;126297;6;500007;São Paulo
10/07/2022;126298;5;500010;Belo Horizonte
10/07/2022;126299;6;500001;Rio de Janeiro
10/07/2022;126300;6;500005;Rio de Janeiro
10/07/2022;126301;9;500004;São Paulo
10/07/2022;126302;4;500002;Porto Alegre
10/07/2022;126303;10;500004;Rio de Janeiro
10/07/2022;126304;8;500005;São Paulo
10/07/2022;126305;8;500003;São Paulo
10/07/2022;126306;9;500001;Rio de Janeiro
10/07/2022;126307;4;500002;São Paulo
10/07/2022;126308;7;500005;São Paulo
10/07/2022;126309;5;500005;Belo Horizonte
10/07/2022;126310;5;500001;São Paulo
10/07/2022;126311;10;500006;Rio de Janeiro
10/07/2022;126312;1;500008;Porto Alegre
10/07/2022;126313;10;500004;São Paulo
10/07/2022;126314;3;500009;Porto Alegre
10/07/2022;126315;8;500002;Rio de Janeiro
10/07/2022;126316;10;500003;Porto Alegre
10/07/2022;126317;10;500009;São Paulo
10/07/2022;126318;9;500001;São Paulo
10/07/2022;126319;2;500006;Belo Horizonte
10/07/2022;126320;5;500002;Porto Alegre
10/07/2022;126321;1;500010;Rio de Janeiro
11/07/2022;126322;1;500007;São Paulo
11/07/2022;126323;6;500010;Porto Alegre
11/07/2022;126324;7;500010;São Paulo
11/07/2022;126325;6;500003;Rio de Janeiro
11/07/2022;126326;2;500006;São Paulo
11/07/2022;126327;4;500003;Porto Alegre
11/07/2022;126328;3;500002;Belo Horizonte
11/07/2022;126329;9;500005;São Paulo
11/07/2022;126330;4;500007;Belo Horizonte
11/07/2022;126331;2;500003;São Paulo
11/07/2022;126332;8;500001;Rio de Janeiro
11/07/2022;126333;9;500001;Rio de Janeiro
11/07/2022;126334;3;500001;Porto Alegre
11/07/2022;126335;10;500002;Belo Horizonte
11/07/2022;126336;4;500007;Porto Alegre
11/07/2022;126337;5;500003;São Paulo
11/07/2022;126338;6;500004;São Paulo
11/07/2022;126339;10;500008;São Paulo
11/07/2022;126340;9;500006;Rio de Janeiro
11/07/2022;126341;5;500004;Porto Alegre
11/07/2022;126342;7;500001;Belo Horizonte
11/07/2022;126343;3;500007;Porto Alegre
11/07/2022;126344;10;500003;Rio de Janeiro
11/07/2022;126345;2;500006;São Paulo
11/07/2022;126346;7;500004;Porto Alegre
11/07/2022;126347;3;500005;Porto Alegre
11/07/2022;126348;9;500010;Belo Horizonte
11/07/2022;126349;2;500009;Belo Horizonte
11/07/2022;126350;1;500001;São Paulo
11/07/2022;126351;6;500009;Porto Alegre
